bps_model_id,state_class_source,state_class_to,agemin,agemax
11540_13,Mid1:OPN,Late1:CLS,5,19
11540_18,Early1:ALL,Mid1:OPN,0,4
11540_18,Late1:CLS,Late1:CLS,25,999
11540_18,Mid1:OPN,Late1:CLS,5,24
11540_6_12_16_17,Early1:ALL,Mid1:OPN,0,4
11540_6_12_16_17,Late1:CLS,Late1:CLS,50,999
11540_6_12_16_17,Mid1:OPN,Late1:CLS,5,49
11550_13_14,Early1:ALL,Mid1:CLS,0,4
11550_13_14,Late1:CLS,Late2:CLS,20,89
11550_13_14,Late2:CLS,Late2:CLS,90,999
11550_13_14,Mid1:CLS,Late1:CLS,5,19
11550_13_14,Mid1:OPN,Late2:CLS,1,89
11550_15,Early1:ALL,Mid1:CLS,0,4
11550_15,Late1:CLS,Late2:CLS,20,109
11550_15,Late2:CLS,Late2:CLS,110,999
11550_15,Mid1:CLS,Late1:CLS,5,19
11550_25,Early1:ALL,Late1:CLS,0,5
11550_25,Late1:CLS,Late1:CLS,6,999
11550_26_35,Early1:OPN,Mid1:OPN,0,10
11550_26_35,Late1:CLS,Early1:OPN,51,120
11550_26_35,Mid1:OPN,Late1:CLS,11,50
11550_4,Early1:ALL,Mid1:CLS,0,4
11550_4,Late1:CLS,Late2:OPN,20,89
11550_4,Late2:OPN,Late2:OPN,90,999
11550_4,Mid1:CLS,Late1:CLS,5,19
11550_4,Mid2:CLS,Late2:OPN,1,89
11552_13_14_15,Early1:ALL,Mid1:CLS,0,4
11552_13_14_15,Late1:CLS,Late1:CLS,20,999
11552_13_14_15,Mid1:CLS,Late1:CLS,5,19
11560_1_2_7,Early1:ALL,Mid1:CLS,0,15
11560_1_2_7,Late1:CLS,Late1:OPN,120,220
11560_1_2_7,Late1:OPN,Late1:OPN,220,999
11560_1_2_7,Mid1:CLS,Late1:CLS,16,120
11570_1_2,Early1:ALL,Late2:OPN,0,40
11570_1_2,Late1:CLS,Late1:CLS,6,999
11570_1_2,Late2:OPN,Late2:OPN,41,999
11581_1_2_7,Early1:ALL,Mid1:OPN,0,4
11581_1_2_7,Late1:CLS,Late1:CLS,85,999
11581_1_2_7,Mid1:OPN,Late1:CLS,5,84
11582_1_2_7,Early1:ALL,Mid1:OPN,0,4
11582_1_2_7,Late1:CLS,Late1:CLS,85,999
11582_1_2_7,Mid1:OPN,Late1:CLS,5,84
11590_10_19,Early1:ALL,Mid1:OPN,0,4
11590_10_19,Late1:CLS,Late1:CLS,50,999
11590_10_19,Mid1:OPN,Late1:CLS,5,49
11590_12_17,Early1:ALL,Mid1:OPN,0,4
11590_12_17,Late1:CLS,Late1:CLS,50,999
11590_12_17,Mid1:OPN,Late1:CLS,5,49
11590_13,Early1:ALL,Mid1:OPN,0,4
11590_13,Late1:CLS,Late1:CLS,20,999
11590_13,Mid1:OPN,Late1:CLS,5,19
11590_15,Early1:ALL,Mid1:OPN,0,4
11590_15,Late1:CLS,Late1:CLS,50,999
11590_15,Mid1:OPN,Late1:CLS,5,49
11590_16_23_24_26,Early1:ALL,Mid1:CLS,0,24
11590_16_23_24_26,Mid1:CLS,Mid1:CLS,25,999
11590_18,Early1:ALL,Mid1:OPN,0,4
11590_18,Late1:CLS,Late1:CLS,25,999
11590_18,Mid1:OPN,Late1:CLS,5,24
11590_20,Early1:ALL,Mid1:OPN,0,4
11590_20,Late1:CLS,Late1:CLS,30,999
11590_20,Mid1:OPN,Late1:CLS,5,29
11590_21,Early1:ALL,Mid1:OPN,0,4
11590_21,Late1:CLS,Late1:CLS,25,999
11590_21,Mid1:OPN,Late1:CLS,5,24
11590_22,Early1:ALL,Mid1:CLS,0,24
11590_22,Mid1:CLS,Mid1:CLS,25,999
11590_25,Early1:ALL,Mid1:CLS,0,24
11590_25,Mid1:CLS,Mid1:CLS,25,999
11590_27_33,Early1:ALL,Mid1:CLS,0,24
11590_27_33,Mid1:CLS,Mid1:CLS,25,999
11590_28,Early1:ALL,Mid1:CLS,0,24
11590_28,Mid1:CLS,Mid1:CLS,25,999
11590_29,Early1:ALL,Mid1:OPN,0,4
11590_29,Late1:CLS,Late1:CLS,30,999
11590_29,Mid1:OPN,Late1:CLS,5,29
11590_8_9,Early1:ALL,Mid1:ALL,0,4
11590_8_9,Late1:ALL,Late1:ALL,50,999
11590_8_9,Mid1:ALL,Late1:ALL,5,49
11600_10_19,Early1:ALL,Mid1:CLS,0,24
11600_10_19,Mid1:CLS,Mid1:CLS,25,999
11600_12_17,Early1:ALL,Mid1:CLS,0,24
11600_12_17,Mid1:CLS,Mid1:CLS,25,999
11600_15_28,Early1:ALL,Late1:ALL,0,24
11600_15_28,Late1:ALL,Late1:ALL,25,999
11600_16,Early1:ALL,Mid1:CLS,0,24
11600_16,Mid1:CLS,Mid1:CLS,25,999
11600_18,Early1:ALL,Mid1:CLS,0,9
11600_18,Late1:CLS,Late1:CLS,60,999
11600_18,Mid1:CLS,Late1:CLS,10,59
11600_20_29,Early1:ALL,Mid1:CLS,0,20
11600_20_29,Mid1:CLS,Mid1:CLS,21,999
11600_21,Early1:ALL,Mid1:CLS,0,3
11600_21,Mid1:CLS,Mid1:CLS,4,999
11600_23,Early1:ALL,Mid1:CLS,0,24
11600_23,Mid1:CLS,Mid1:CLS,25,999
11600_8_9,Early1:ALL,Mid1:ALL,0,24
11600_8_9,Mid1:ALL,Mid1:ALL,25,999
11610_21,Early1:ALL,Mid1:CLS,0,39
11610_21,Late1:CLS,Late1:CLS,150,999
11610_21,Mid1:CLS,Late1:CLS,40,149
11610_9_10_19,Early1:ALL,Mid1:CLS,0,39
11610_9_10_19,Late1:CLS,Late1:CLS,150,999
11610_9_10_19,Mid1:CLS,Late1:CLS,40,149
11620_20,Early1:ALL,Early2:OPN,0,4
11620_20,Early2:OPN,Mid1:CLS,5,14
11620_20,Late1:CLS,Late2:CLS,51,200
11620_20,Late2:CLS,Late2:CLS,51,999
11620_20,Mid1:CLS,Late1:CLS,15,50
11620_22,Early1:ALL,Early1:CLS,0,4
11620_22,Early1:CLS,Mid1:CLS,5,29
11620_22,Late1:CLS,Late1:CLS,5,999
11620_22,Late1:OPN,Late1:OPN,81,999
11620_22,Mid1:CLS,Late1:OPN,30,80
11620_27_33,Early1:ALL,Mid1:OPN,0,14
11620_27_33,Late1:CLS,Late1:CLS,71,999
11620_27_33,Mid1:OPN,Late1:CLS,15,70
11620_29_30,Early1:ALL,Mid1:CLS,0,14
11620_29_30,Late1:CLS,Late3:CLS,51,200
11620_29_30,Late2:CLS,Late2:CLS,150,999
11620_29_30,Late3:CLS,Late3:CLS,51,999
11620_29_30,Mid1:CLS,Late1:CLS,15,50
11620_31_39_40,Early1:ALL,Mid1:CLS,0,14
11620_31_39_40,Late1:CLS,Late2:CLS,51,149
11620_31_39_40,Late2:CLS,Late2:CLS,150,999
11620_31_39_40,Late3:CLS,Late3:CLS,100,999
11620_31_39_40,Mid1:CLS,Late1:CLS,15,50
11620_32_35,Early1:OPN,Late1:CLS,0,25
11620_32_35,Late1:CLS,Late1:CLS,26,999
11620_34,Early1:ALL,Mid1:OPN,0,8
11620_34,Late1:CLS,Late1:CLS,41,999
11620_34,Mid1:OPN,Late1:CLS,9,40
11620_38,Early1:ALL,Mid1:CLS,0,14
11620_38,Late1:CLS,Late2:CLS,51,149
11620_38,Late2:CLS,Late2:CLS,150,999
11620_38,Late3:CLS,Late3:CLS,100,999
11620_38,Mid1:CLS,Late1:CLS,15,50
11630_3_4_5,Early1:ALL,Mid1:CLS,0,1
11630_3_4_5,Mid1:CLS,Mid1:CLS,2,999
11630_3_4_5,Mid1:OPN,Mid1:CLS,2,3
11650_1_7_8,Early1:ALL,Late2:CLS,0,40
11650_1_7_8,Late1:OPN,Late1:OPN,41,999
11650_1_7_8,Late2:CLS,Late2:CLS,41,999
11650_9,Early1:ALL,Mid1:OPN,0,29
11650_9,Late1:OPN,Late1:OPN,90,989
11650_9,Mid1:CLS,Mid1:CLS,30,999
11650_9,Mid1:OPN,Late1:OPN,30,89
11660_21,Early1:ALL,Mid1:OPN,0,40
11660_21,Late1:CLS,Late1:CLS,100,999
11660_21,Late1:OPN,Late1:OPN,99,999
11660_21,Mid1:CLS,Late1:CLS,20,99
11660_21,Mid1:OPN,Late1:OPN,40,99
11660_22,Early1:ALL,Mid1:OPN,0,39
11660_22,Late1:CLS,Late1:CLS,100,999
11660_22,Late1:OPN,Late1:OPN,100,999
11660_22,Mid1:CLS,Late1:CLS,31,99
11660_22,Mid1:OPN,Late1:OPN,40,99
11660_29,Early1:ALL,Mid1:OPN,0,29
11660_29,Late1:CLS,Late1:CLS,90,999
11660_29,Late1:OPN,Late1:OPN,90,999
11660_29,Mid1:CLS,Late1:CLS,30,89
11660_29,Mid1:OPN,Late1:OPN,30,89
11660_9_10_19,Early1:ALL,Mid1:OPN,0,29
11660_9_10_19,Late1:CLS,Late1:CLS,90,999
11660_9_10_19,Late1:OPN,Late1:OPN,130,999
11660_9_10_19,Mid1:CLS,Late1:CLS,30,89
11660_9_10_19,Mid1:OPN,Late1:OPN,30,129
11662_19,Early1:ALL,Mid1:OPN,0,29
11662_19,Late1:OPN,Late1:OPN,90,989
11662_19,Mid1:CLS,Mid1:CLS,30,999
11662_19,Mid1:OPN,Late1:OPN,30,89
11670_1_7_9,Early1:ALL,Late1:CLS,0,20
11670_1_7_9,Late1:CLS,Late1:OPN,21,60
11670_1_7_9,Late1:OPN,Late1:OPN,61,999
11670_10_19,Early1:ALL,Mid1:CLS,0,39
11670_10_19,Late1:CLS,Late1:CLS,150,999
11670_10_19,Mid1:CLS,Late1:CLS,40,150
11670_10_19,Mid1:OPN,Late1:CLS,40,150
11670_21,Early1:ALL,Mid1:CLS,0,39
11670_21,Late1:CLS,Late1:CLS,151,999
11670_21,Mid1:CLS,Late1:CLS,40,150
11670_21,Mid1:OPN,Late1:CLS,40,150
11700_2_3_7,Early1:ALL,Mid1:OPN,0,29
11700_2_3_7,Late1:OPN,Late1:OPN,120,999
11700_2_3_7,Mid1:OPN,Late1:OPN,30,119
11710_1,Early1:ALL,Late1:CLS,0,4
11710_1,Late1:CLS,Late1:CLS,5,999
11710_7,Early1:ALL,Late1:CLS,0,4
11710_7,Late1:CLS,Late1:CLS,5,999
11720_7,Early1:ALL,Mid1:OPN,0,29
11720_7,Late1:CLS,Late1:CLS,100,999
11720_7,Late1:OPN,Late1:OPN,100,999
11720_7,Mid1:CLS,Late1:CLS,30,99
11720_7,Mid1:OPN,Late1:OPN,30,99
11730_1_7,Early1:ALL,Late1:CLS,0,70
11730_1_7,Late1:CLS,Late1:CLS,71,999
11740_1_7,Early1:ALL,Mid1:CLS,0,39
11740_1_7,Late1:CLS,Late1:CLS,120,999
11740_1_7,Late1:OPN,Late1:CLS,120,169
11740_1_7,Mid1:CLS,Late1:CLS,40,119
11740_1_7,Mid1:OPN,Late1:CLS,40,119
11770_3,Early1:ALL,Mid1:OPN,0,10
11770_3,Late1:CLS,Late1:CLS,31,999
11770_3,Mid1:OPN,Late1:CLS,11,30
11770_4,Early1:ALL,Mid1:OPN,0,10
11770_4,Late1:CLS,Late1:CLS,31,999
11770_4,Mid1:OPN,Late1:CLS,11,30
11780_1_2_7,Early1:ALL,Mid1:CLS,40,50
11780_1_2_7,Late1:CLS,Late1:CLS,201,999
11780_1_2_7,Mid1:CLS,Mid1:CLS,51,200
11790_31,Early1:ALL,Mid1:OPN,0,29
11790_31,Late1:CLS,Late1:CLS,30,999
11790_31,Mid1:OPN,Mid1:OPN,30,999
11791_29_30,Early1:ALL,Mid1:OPN,0,15
11791_29_30,Late1:CLS,Late1:CLS,50,999
11791_29_30,Late1:OPN,Late1:OPN,50,999
11791_29_30,Mid1:CLS,Late1:CLS,16,49
11791_29_30,Mid1:OPN,Late1:OPN,16,49
11792_29_30,Early1:ALL,Mid1:OPN,0,29
11792_29_30,Late1:CLS,Late1:CLS,96,999
11792_29_30,Late1:OPN,Late1:OPN,81,999
11792_29_30,Mid1:CLS,Late1:CLS,26,95
11792_29_30,Mid1:OPN,Late1:OPN,30,80
13010_40,Early1:ALL,Mid1:CLS,0,30
13010_40,Late1:CLS,Late2:CLS,71,110
13010_40,Late2:CLS,Late2:CLS,111,999
13010_40,Mid1:CLS,Late1:CLS,31,70
13020_40,Early1:ALL,Mid2:CLS,0,39
13020_40,Early2:ALL,Mid1:CLS,1,39
13020_40,Late1:CLS,Late1:CLS,151,999
13020_40,Mid1:CLS,Late1:CLS,40,150
13020_40,Mid2:CLS,Mid1:CLS,40,89
13020_63,Early1:ALL,Mid2:CLS,0,39
13020_63,Early2:ALL,Mid1:CLS,1,39
13020_63,Late1:CLS,Late1:CLS,151,999
13020_63,Mid1:CLS,Late1:CLS,40,150
13020_63,Mid2:CLS,Mid2:CLS,40,89
13020_64,Early1:ALL,Mid2:CLS,0,39
13020_64,Early2:ALL,Mid1:CLS,1,39
13020_64,Late1:CLS,Late1:CLS,151,999
13020_64,Mid1:CLS,Late1:CLS,40,150
13020_64,Mid2:CLS,Mid2:CLS,40,89
13020_65_66,Early1:ALL,Mid2:CLS,0,39
13020_65_66,Early2:ALL,Mid1:CLS,1,39
13020_65_66,Late1:CLS,Late1:CLS,151,999
13020_65_66,Mid1:CLS,Late1:CLS,40,150
13020_65_66,Mid2:CLS,Mid2:CLS,40,89
13022_41_50_51,Early1:ALL,Mid2:CLS,0,39
13022_41_50_51,Early2:ALL,Mid1:CLS,1,39
13022_41_50_51,Late1:CLS,Late1:CLS,151,999
13022_41_50_51,Mid1:CLS,Late1:CLS,40,150
13022_41_50_51,Mid2:CLS,Mid2:CLS,40,89
13023_51,Early1:ALL,Mid2:CLS,0,39
13023_51,Early2:ALL,Mid1:CLS,1,39
13023_51,Late1:CLS,Late1:CLS,151,999
13023_51,Mid1:CLS,Late1:CLS,40,150
13023_51,Mid2:CLS,Late1:CLS,40,89
13030_60,Early1:ALL,Mid1:OPN,0,2
13030_60,Late1:CLS,Late1:CLS,50,999
13030_60,Late2:CLS,Late2:CLS,20,869
13030_60,Mid1:OPN,Mid2:OPN,3,19
13030_60,Mid2:OPN,Mid2:OPN,20,299
13030_61_63_64_65_66,Early1:ALL,Mid1:OPN,0,2
13030_61_63_64_65_66,Late1:CLS,Late1:CLS,20,999
13030_61_63_64_65_66,Late2:CLS,Late2:CLS,20,999
13030_61_63_64_65_66,Mid1:OPN,Mid2:OPN,3,19
13030_61_63_64_65_66,Mid2:OPN,Mid2:OPN,20,299
13030_62,Early1:ALL,Mid1:OPN,0,2
13030_62,Late1:CLS,Late1:CLS,101,999
13030_62,Late2:CLS,Late2:CLS,101,999
13030_62,Mid1:OPN,Mid2:OPN,3,19
13030_62,Mid2:OPN,Late1:CLS,20,100
13040_32_43_44_49,Early1:ALL,Mid1:OPN,0,14
13040_32_43_44_49,Late1:CLS,Late1:CLS,65,999
13040_32_43_44_49,Late1:OPN,Late1:OPN,65,999
13040_32_43_44_49,Mid1:CLS,Late1:CLS,15,64
13040_32_43_44_49,Mid1:OPN,Late1:OPN,15,64
13050_47_48,Early1:ALL,Mid1:CLS,0,10
13050_47_48,Late1:CLS,Late1:CLS,20,999
13050_47_48,Late2:CLS,Late2:CLS,20,999
13050_47_48,Mid1:CLS,Mid1:OPN,11,19
13050_47_48,Mid1:OPN,Mid1:OPN,20,999
13050_49,Early1:ALL,Mid1:OPN,0,3
13050_49,Late1:OPN,Late2:CLS,20,100
13050_49,Late2:CLS,Late2:CLS,101,999
13050_49,Late3:CLS,Late3:CLS,151,999
13050_49,Mid1:OPN,Late1:OPN,4,19
13050_53,Early1:ALL,Mid1:CLS,0,3
13050_53,Late1:CLS,Late1:CLS,20,999
13050_53,Late2:CLS,Late2:CLS,20,999
13050_53,Mid1:CLS,Mid1:OPN,4,19
13050_53,Mid1:OPN,Mid1:OPN,20,999
13060_47_48,Early1:ALL,Mid1:OPN,0,14
13060_47_48,Late1:CLS,Late1:CLS,60,999
13060_47_48,Late1:OPN,Late1:OPN,60,999
13060_47_48,Mid1:CLS,Late1:CLS,15,59
13060_47_48,Mid1:OPN,Late1:OPN,15,59
13070_46_47_48,Early1:ALL,Mid1:OPN,0,14
13070_46_47_48,Late1:CLS,Late1:CLS,60,999
13070_46_47_48,Late1:OPN,Late1:OPN,60,999
13070_46_47_48,Mid1:CLS,Late1:CLS,15,59
13070_46_47_48,Mid1:OPN,Late1:OPN,15,59
13080_32_35,Early1:ALL,Mid1:OPN,0,19
13080_32_35,Late1:OPN,Late1:OPN,80,999
13080_32_35,Late2:CLS,Late2:CLS,80,999
13080_32_35,Mid1:OPN,Late1:OPN,20,79
13080_32_35,Mid2:CLS,Late2:CLS,20,79
13080_38_43_44,Early1:ALL,Mid1:OPN,0,19
13080_38_43_44,Late1:OPN,Late1:OPN,80,999
13080_38_43_44,Late2:CLS,Late2:CLS,80,999
13080_38_43_44,Mid1:OPN,Late1:OPN,20,79
13080_38_43_44,Mid2:CLS,Late2:CLS,20,79
13090_53_57,Early1:ALL,Mid1:CLS,0,15
13090_53_57,Late1:CLS,Late1:CLS,76,999
13090_53_57,Late1:OPN,Late1:OPN,76,999
13090_53_57,Mid1:CLS,Late1:CLS,16,75
13090_53_57,Mid1:OPN,Late1:OPN,16,75
13100_38_42_43,Early1:ALL,Mid1:OPN,0,4
13100_38_42_43,Late1:CLS,Late1:CLS,150,999
13100_38_42_43,Mid1:OPN,Mid2:OPN,5,14
13100_38_42_43,Mid2:OPN,Mid3:CLS,15,24
13100_38_42_43,Mid3:CLS,Late1:CLS,25,149
13100_39,Early1:ALL,Mid1:OPN,0,4
13100_39,Late2:CLS,Late2:CLS,150,999
13100_39,Mid1:OPN,Mid1:OPN,5,999
13100_39,Mid2:OPN,Mid2:OPN,15,999
13100_39,Mid3:CLS,Mid3:CLS,25,999
13100_41_62,Early1:ALL,Mid1:OPN,0,4
13100_41_62,Late1:CLS,Late1:CLS,150,999
13100_41_62,Mid1:OPN,Mid1:OPN,5,999
13100_41_62,Mid2:OPN,Mid2:OPN,15,999
13100_41_62,Mid3:CLS,Mid3:CLS,25,999
13100_44_50,Early1:ALL,Mid1:OPN,0,4
13100_44_50,Late2:CLS,Late2:CLS,150,999
13100_44_50,Mid1:OPN,Mid2:OPN,5,14
13100_44_50,Mid2:OPN,Mid3:CLS,15,24
13100_44_50,Mid3:CLS,Late2:CLS,25,149
13100_47,Early1:ALL,Mid1:OPN,0,5
13100_47,Late1:OPN,Late1:OPN,51,999
13100_47,Late2:CLS,Late2:CLS,101,999
13100_47,Mid1:OPN,Mid2:OPN,6,50
13100_47,Mid2:OPN,Mid2:OPN,51,999
13100_49,Early1:ALL,Mid1:OPN,0,4
13100_49,Late1:CLS,Late1:CLS,150,999
13100_49,Mid1:OPN,Mid1:OPN,5,14
13100_49,Mid2:OPN,Mid2:OPN,15,24
13100_49,Mid3:CLS,Mid3:CLS,25,149
13100_51,Early1:ALL,Mid1:OPN,0,5
13100_51,Late1:OPN,Late1:OPN,51,999
13100_51,Late2:CLS,Late2:CLS,101,999
13100_51,Mid1:OPN,Mid2:OPN,6,50
13100_51,Mid2:OPN,Mid2:OPN,51,999
13100_52,Early1:ALL,Mid1:OPN,0,4
13100_52,Late1:CLS,Late1:CLS,150,999
13100_52,Mid1:OPN,Mid1:OPN,5,14
13100_52,Mid2:OPN,Mid2:OPN,15,24
13100_52,Mid3:CLS,Mid3:CLS,25,149
13110_39,Early1:ALL,Mid1:OPN,0,5
13110_39,Late1:CLS,Late1:CLS,51,999
13110_39,Late2:CLS,Late2:CLS,150,999
13110_39,Mid1:OPN,Mid2:OPN,6,50
13110_39,Mid2:OPN,Mid2:OPN,51,999
13110_42_43,Early1:ALL,Mid1:OPN,0,5
13110_42_43,Late1:OPN,Late1:OPN,51,999
13110_42_43,Late2:CLS,Late2:CLS,131,999
13110_42_43,Mid1:OPN,Mid2:OPN,6,50
13110_42_43,Mid2:OPN,Mid2:OPN,51,999
13110_44,Early1:ALL,Mid1:OPN,0,5
13110_44,Late1:CLS,Late1:CLS,51,999
13110_44,Late2:CLS,Late2:CLS,300,999
13110_44,Mid1:OPN,Mid2:OPN,6,50
13110_44,Mid2:OPN,Mid2:OPN,51,999
13110_49,Early1:ALL,Mid1:OPN,0,5
13110_49,Late1:OPN,Late1:OPN,51,999
13110_49,Late2:CLS,Late2:CLS,131,999
13110_49,Mid1:OPN,Mid2:OPN,6,50
13110_49,Mid2:OPN,Mid2:OPN,51,999
13110_50,Early1:ALL,Mid1:OPN,0,5
13110_50,Late1:CLS,Late1:CLS,51,999
13110_50,Late2:CLS,Late2:CLS,300,999
13110_50,Mid1:OPN,Mid2:OPN,6,50
13110_50,Mid2:OPN,Mid2:OPN,51,999
13110_51,Early1:ALL,Mid1:OPN,0,5
13110_51,Late1:OPN,Late1:OPN,51,999
13110_51,Late2:CLS,Late2:CLS,131,999
13110_51,Mid1:OPN,Mid2:OPN,6,50
13110_51,Mid2:OPN,Mid2:OPN,51,999
13110_52,Early1:ALL,Mid1:OPN,0,5
13110_52,Late1:OPN,Late1:OPN,51,999
13110_52,Late2:CLS,Late2:CLS,131,999
13110_52,Mid1:OPN,Mid2:OPN,6,50
13110_52,Mid2:OPN,Mid2:OPN,51,999
13120_44,Early1:ALL,Mid1:OPN,0,6
13120_44,Late1:OPN,Late1:OPN,71,999
13120_44,Late2:CLS,Late2:CLS,71,999
13120_44,Mid1:CLS,Late2:CLS,7,70
13120_44,Mid1:OPN,Late1:OPN,7,70
13130_47_50_51,Early1:ALL,Mid1:ALL,0,35
13130_47_50_51,Late1:CLS,Late1:CLS,151,999
13130_47_50_51,Mid1:ALL,Mid2:CLS,36,75
13130_47_50_51,Mid2:CLS,Late1:CLS,76,150
13130_49_52_62,Early1:ALL,Mid1:ALL,0,35
13130_49_52_62,Late1:CLS,Late1:CLS,151,999
13130_49_52_62,Mid1:ALL,Mid2:CLS,36,75
13130_49_52_62,Mid2:CLS,Late1:CLS,76,150
13140_38_39_40_41_42_43_44_50,Early1:ALL,Mid1:ALL,0,35
13140_38_39_40_41_42_43_44_50,Late1:CLS,Late1:CLS,151,999
13140_38_39_40_41_42_43_44_50,Mid1:ALL,Mid2:CLS,36,75
13140_38_39_40_41_42_43_44_50,Mid2:CLS,Late1:CLS,76,150
13140_49,Early1:ALL,Mid1:ALL,0,35
13140_49,Late1:CLS,Late1:CLS,151,999
13140_49,Mid1:ALL,Mid2:CLS,36,75
13140_49,Mid2:CLS,Late1:CLS,76,150
13150_48_53_57_59_61,Early1:ALL,Mid1:OPN,0,19
13150_48_53_57_59_61,Late1:CLS,Late1:CLS,70,999
13150_48_53_57_59_61,Late1:OPN,Late1:OPN,70,999
13150_48_53_57_59_61,Mid1:CLS,Late1:CLS,20,69
13150_48_53_57_59_61,Mid1:OPN,Late1:OPN,20,69
13160_54_57_59_61,Early1:ALL,Mid1:CLS,0,15
13160_54_57_59_61,Late1:CLS,Late1:CLS,76,999
13160_54_57_59_61,Late1:OPN,Late1:OPN,76,999
13160_54_57_59_61,Mid1:CLS,Late1:CLS,16,75
13160_54_57_59_61,Mid1:OPN,Late1:OPN,16,75
13160_60,Early1:ALL,Mid1:CLS,0,15
13160_60,Late1:CLS,Late1:CLS,76,999
13160_60,Late1:OPN,Late1:OPN,76,999
13160_60,Mid1:CLS,Late1:CLS,16,75
13160_60,Mid1:OPN,Late1:OPN,16,75
13170_48_53,Early1:ALL,Mid1:OPN,0,20
13170_48_53,Late1:CLS,Late1:CLS,51,999
13170_48_53,Late2:CLS,Late2:CLS,51,999
13170_48_53,Mid1:CLS,Late1:CLS,21,50
13170_48_53,Mid1:OPN,Late2:CLS,21,50
13170_57_61,Early1:ALL,Mid1:OPN,0,20
13170_57_61,Late1:CLS,Late1:CLS,71,999
13170_57_61,Late1:OPN,Late1:OPN,71,999
13170_57_61,Mid1:CLS,Late1:CLS,21,70
13170_57_61,Mid1:OPN,Late1:OPN,21,70
13170_62,Early1:ALL,Mid1:OPN,0,3
13170_62,Late1:OPN,Late2:CLS,20,100
13170_62,Late2:CLS,Late2:CLS,101,999
13170_62,Mid1:OPN,Late1:OPN,4,19
13180_48_53,Early1:ALL,Mid1:CLS,0,9
13180_48_53,Late1:CLS,Late1:CLS,100,999
13180_48_53,Late1:OPN,Late1:CLS,100,119
13180_48_53,Mid1:CLS,Late1:CLS,10,99
13180_57_59_61,Early1:ALL,Mid1:CLS,0,10
13180_57_59_61,Late1:CLS,Late1:CLS,81,999
13180_57_59_61,Late1:OPN,Late1:OPN,81,999
13180_57_59_61,Mid1:CLS,Late1:CLS,11,80
13180_57_59_61,Mid1:OPN,Late1:CLS,11,80
13200_48_57_61,Early1:ALL,Mid1:OPN,0,20
13200_48_57_61,Late1:CLS,Late1:CLS,71,999
13200_48_57_61,Late1:OPN,Late1:OPN,71,999
13200_48_57_61,Mid1:CLS,Late1:CLS,21,70
13200_48_57_61,Mid1:OPN,Late1:OPN,21,70
13210_47_48_53_57,Early1:ALL,Mid1:CLS,0,9
13210_47_48_53_57,Late1:CLS,Late2:CLS,61,200
13210_47_48_53_57,Late2:CLS,Late2:CLS,201,999
13210_47_48_53_57,Mid1:CLS,Late1:CLS,10,60
13210_49,Early1:ALL,Mid1:CLS,0,9
13210_49,Late1:CLS,Late1:CLS,100,999
13210_49,Mid1:CLS,Late1:CLS,10,99
13210_61_63,Early1:ALL,Mid1:CLS,0,9
13210_61_63,Late1:CLS,Late2:CLS,61,119
13210_61_63,Late1:OPN,Late1:OPN,61,119
13210_61_63,Late2:CLS,Late2:CLS,120,999
13210_61_63,Mid1:CLS,Late1:CLS,10,60
13210_62,Early1:ALL,Mid1:CLS,0,9
13210_62,Late1:CLS,Late1:CLS,100,999
13210_62,Mid1:CLS,Late1:CLS,10,99
13220_45,Early1:ALL,Mid1:CLS,0,9
13220_45,Late1:CLS,Late1:CLS,60,999
13220_45,Late1:OPN,Late1:CLS,60,80
13220_45,Mid1:CLS,Late1:CLS,10,59
13230_32_36_37_44_45_98,Early1:ALL,Mid1:OPN,0,9
13230_32_36_37_44_45_98,Late1:CLS,Late1:CLS,55,999
13230_32_36_37_44_45_98,Late1:OPN,Late1:OPN,55,999
13230_32_36_37_44_45_98,Mid1:CLS,Late1:CLS,10,54
13230_32_36_37_44_45_98,Mid1:OPN,Late1:OPN,10,54
13240_60_65_66,Early1:ALL,Mid1:OPN,0,9
13240_60_65_66,Late1:CLS,Late1:CLS,70,999
13240_60_65_66,Late1:OPN,Late1:OPN,70,999
13240_60_65_66,Mid1:CLS,Late1:CLS,20,69
13240_60_65_66,Mid1:OPN,Late1:OPN,10,69
13250_46_47_48,Early1:ALL,Mid1:CLS,0,14
13250_46_47_48,Late1:CLS,Late1:CLS,80,999
13250_46_47_48,Late1:OPN,Late1:OPN,80,999
13250_46_47_48,Mid1:CLS,Late1:CLS,15,79
13250_46_47_48,Mid1:OPN,Late1:OPN,15,79
13260_47,Early1:ALL,Mid1:OPN,0,14
13260_47,Late1:CLS,Late1:CLS,41,999
13260_47,Late1:OPN,Late1:OPN,41,999
13260_47,Mid1:CLS,Late1:CLS,15,40
13260_47,Mid1:OPN,Late1:OPN,15,40
13260_49,Early1:ALL,Mid1:OPN,0,19
13260_49,Late1:OPN,Late1:OPN,51,999
13260_49,Late2:CLS,Late2:CLS,81,999
13260_49,Mid1:OPN,Late1:OPN,20,50
13270_45_46_47,Early1:ALL,Mid1:CLS,0,15
13270_45_46_47,Late1:CLS,Late1:CLS,81,999
13270_45_46_47,Late1:OPN,Late1:OPN,81,999
13270_45_46_47,Mid1:CLS,Late1:CLS,16,80
13270_45_46_47,Mid1:OPN,Late1:OPN,16,80
13280_46_99,Early1:ALL,Mid1:OPN,0,14
13280_46_99,Late1:CLS,Late1:CLS,60,999
